
BOOT SLEEPER dma=1 interp=1 sys=300000000 Hz
SELFTEST accelerator=0 (real SIO registers)
T t=0.9 bar=0 sec=0 dma=1 interp=1 | render ms 1.01/1.07/1.08 | fps 59.7 | spans 0 | repeat 0 | over 0 | fields 64 firstrep 0 boot 1 | fill 987 win 987 under 0 | synth 2029 cy/pump 29.10 Mcy/s 1233 cy/sample | pump worst 135.38 us peak 135.38 us | AHASH s=24000 6b88cae2 | last_us prep=2 world=259 lights=0 board=821 other=0 shot=1 world_id=0 lights_n=0
T t=18.0 bar=12 sec=1 dma=1 interp=1 | render ms 4.99/8.05/8.95 | fps 59.7 | spans 1630 | repeat 0 | over 0 | fields 1084 firstrep 0 boot 1 | fill 987 win 988 under 0 | synth 2673 cy/pump 38.33 Mcy/s 1596 cy/sample | pump worst 272.18 us peak 272.18 us | AHASH s=432000 8e26e7b3 | last_us prep=12 world=5265 lights=312 board=0 other=2 shot=2 world_id=2 lights_n=2
T t=19.0 bar=12 sec=1 dma=1 interp=1 | render ms 4.77/5.38/6.58 | fps 59.7 | spans 1635 | repeat 0 | over 0 | fields 1144 firstrep 0 boot 1 | fill 987 win 988 under 0 | synth 2752 cy/pump 39.47 Mcy/s 1645 cy/sample | pump worst 253.32 us peak 272.18 us | AHASH s=456000 50b688a1 | last_us prep=13 world=5049 lights=0 board=0 other=2 shot=2 world_id=2 lights_n=0
T t=20.0 bar=13 sec=1 dma=1 interp=1 | render ms 4.78/5.39/6.69 | fps 59.7 | spans 1652 | repeat 0 | over 0 | fields 1204 firstrep 0 boot 1 | fill 987 win 988 under 0 | synth 2717 cy/pump 38.96 Mcy/s 1623 cy/sample | pump worst 227.40 us peak 272.18 us | AHASH s=480000 16acb6dc | last_us prep=11 world=5139 lights=0 board=0 other=3 shot=2 world_id=2 lights_n=0
T t=21.0 bar=14 sec=1 dma=1 interp=1 | render ms 3.89/5.35/6.98 | fps 59.7 | spans 1013 | repeat 0 | over 0 | fields 1264 firstrep 0 boot 1 | fill 987 win 988 under 0 | synth 2657 cy/pump 38.10 Mcy/s 1587 cy/sample | pump worst 232.37 us peak 272.18 us | AHASH s=504000 717310a9 | last_us prep=11 world=3950 lights=0 board=0 other=2 shot=4 world_id=3 lights_n=0
T t=22.0 bar=14 sec=1 dma=1 interp=1 | render ms 3.87/3.94/4.01 | fps 59.7 | spans 1013 | repeat 0 | over 0 | fields 1324 firstrep 0 boot 1 | fill 987 win 988 under 0 | synth 2615 cy/pump 37.50 Mcy/s 1562 cy/sample | pump worst 175.07 us peak 272.18 us | AHASH s=528000 bdec0105 | last_us prep=11 world=3986 lights=0 board=0 other=3 shot=4 world_id=3 lights_n=0
T t=23.0 bar=15 sec=1 dma=1 interp=1 | render ms 3.87/3.93/4.01 | fps 59.7 | spans 1013 | repeat 0 | over 0 | fields 1384 firstrep 0 boot 1 | fill 987 win 988 under 0 | synth 2591 cy/pump 37.15 Mcy/s 1548 cy/sample | pump worst 173.08 us peak 272.18 us | AHASH s=552000 987943c7 | last_us prep=11 world=3955 lights=0 board=0 other=2 shot=4 world_id=3 lights_n=0
T t=24.0 bar=16 sec=2 dma=1 interp=1 | render ms 3.28/3.90/4.03 | fps 59.7 | spans 949 | repeat 0 | over 0 | fields 1444 firstrep 0 boot 1 | fill 987 win 988 under 0 | synth 2659 cy/pump 38.14 Mcy/s 1589 cy/sample | pump worst 197.04 us peak 272.18 us | AHASH s=576000 b7a4077e | last_us prep=11 world=3399 lights=0 board=0 other=2 shot=3 world_id=3 lights_n=0
T t=25.0 bar=16 sec=2 dma=1 interp=1 | render ms 3.25/3.35/3.47 | fps 59.7 | spans 1034 | repeat 0 | over 0 | fields 1504 firstrep 0 boot 1 | fill 987 win 988 under 0 | synth 2850 cy/pump 40.88 Mcy/s 1703 cy/sample | pump worst 255.13 us peak 272.18 us | AHASH s=600000 f009e5a9 | last_us prep=11 world=3383 lights=0 board=0 other=3 shot=3 world_id=3 lights_n=0
T t=26.0 bar=17 sec=2 dma=1 interp=1 | render ms 3.24/3.35/3.52 | fps 59.7 | spans 986 | repeat 0 | over 0 | fields 1564 firstrep 0 boot 1 | fill 987 win 988 under 0 | synth 2872 cy/pump 41.19 Mcy/s 1716 cy/sample | pump worst 238.90 us peak 272.18 us | AHASH s=624000 7e6c4a6c | last_us prep=12 world=3363 lights=10 board=0 other=3 shot=3 world_id=3 lights_n=1
T t=27.0 bar=18 sec=2 dma=1 interp=1 | render ms 3.25/3.36/3.57 | fps 59.7 | spans 955 | repeat 0 | over 0 | fields 1624 firstrep 0 boot 1 | fill 987 win 988 under 0 | synth 2876 cy/pump 41.25 Mcy/s 1719 cy/sample | pump worst 218.22 us peak 272.18 us | AHASH s=648000 f49d25ba | last_us prep=12 world=3376 lights=14 board=0 other=2 shot=3 world_id=3 lights_n=1
T t=28.0 bar=18 sec=2 dma=1 interp=1 | render ms 3.25/3.38/3.51 | fps 59.7 | spans 1042 | repeat 0 | over 0 | fields 1684 firstrep 0 boot 1 | fill 987 win 988 under 0 | synth 2851 cy/pump 40.89 Mcy/s 1703 cy/sample | pump worst 251.28 us peak 272.18 us | AHASH s=672000 3fad9b38 | last_us prep=12 world=3448 lights=34 board=0 other=2 shot=3 world_id=3 lights_n=1
T t=29.1 bar=19 sec=2 dma=1 interp=1 | render ms 3.20/3.33/3.63 | fps 59.7 | spans 980 | repeat 0 | over 0 | fields 1744 firstrep 0 boot 1 | fill 987 win 988 under 0 | synth 2869 cy/pump 41.14 Mcy/s 1714 cy/sample | pump worst 225.10 us peak 272.18 us | AHASH s=696000 67d16b90 | last_us prep=12 world=3317 lights=0 board=0 other=2 shot=3 world_id=3 lights_n=0
T t=30.1 bar=20 sec=2 dma=1 interp=1 | render ms 3.19/3.38/3.98 | fps 59.7 | spans 1013 | repeat 0 | over 0 | fields 1804 firstrep 0 boot 1 | fill 987 win 987 under 0 | synth 2868 cy/pump 41.13 Mcy/s 1714 cy/sample | pump worst 201.75 us peak 272.18 us | AHASH s=720000 a4965b87 | last_us prep=13 world=3966 lights=0 board=0 other=2 shot=4 world_id=3 lights_n=0
T t=31.1 bar=20 sec=2 dma=1 interp=1 | render ms 3.88/3.95/4.02 | fps 59.7 | spans 1013 | repeat 0 | over 0 | fields 1864 firstrep 0 boot 1 | fill 987 win 988 under 0 | synth 2819 cy/pump 40.43 Mcy/s 1684 cy/sample | pump worst 186.74 us peak 272.18 us | AHASH s=744000 928689ea | last_us prep=11 world=3978 lights=0 board=0 other=2 shot=4 world_id=3 lights_n=0
T t=32.1 bar=21 sec=2 dma=1 interp=1 | render ms 3.89/3.96/4.04 | fps 59.7 | spans 1013 | repeat 0 | over 0 | fields 1924 firstrep 0 boot 1 | fill 987 win 988 under 0 | synth 2836 cy/pump 40.67 Mcy/s 1695 cy/sample | pump worst 197.00 us peak 272.18 us | AHASH s=768000 81d2d254 | last_us prep=13 world=4020 lights=0 board=0 other=2 shot=4 world_id=3 lights_n=0
T t=33.1 bar=22 sec=2 dma=1 interp=1 | render ms 3.31/3.88/4.04 | fps 59.7 | spans 958 | repeat 0 | over 0 | fields 1984 firstrep 0 boot 1 | fill 987 win 988 under 0 | synth 2843 cy/pump 40.77 Mcy/s 1698 cy/sample | pump worst 198.22 us peak 272.18 us | AHASH s=792000 7f79ba8c | last_us prep=12 world=3419 lights=0 board=0 other=3 shot=3 world_id=3 lights_n=0
T t=34.1 bar=22 sec=2 dma=1 interp=1 | render ms 3.33/3.45/3.62 | fps 59.7 | spans 1115 | repeat 0 | over 0 | fields 2044 firstrep 0 boot 1 | fill 987 win 988 under 0 | synth 2858 cy/pump 40.98 Mcy/s 1707 cy/sample | pump worst 226.47 us peak 272.18 us | AHASH s=816000 2c8cb3ee | last_us prep=13 world=3556 lights=0 board=0 other=3 shot=3 world_id=3 lights_n=0
T t=35.1 bar=23 sec=2 dma=1 interp=1 | render ms 3.49/3.81/4.27 | fps 59.7 | spans 1212 | repeat 0 | over 0 | fields 2104 firstrep 0 boot 1 | fill 987 win 988 under 0 | synth 2863 cy/pump 41.06 Mcy/s 1711 cy/sample | pump worst 272.03 us peak 272.18 us | AHASH s=840000 c068afb2 | last_us prep=13 world=4252 lights=0 board=0 other=2 shot=3 world_id=3 lights_n=0
T t=36.1 bar=24 sec=3 dma=1 interp=1 | render ms 4.20/4.93/6.92 | fps 59.7 | spans 258 | repeat 0 | over 0 | fields 2164 firstrep 0 boot 1 | fill 987 win 988 under 0 | synth 2875 cy/pump 41.24 Mcy/s 1718 cy/sample | pump worst 209.39 us peak 272.18 us | AHASH s=864000 3792f536 | last_us prep=4 world=6925 lights=294 board=0 other=0 shot=6 world_id=4 lights_n=3
T t=37.1 bar=24 sec=3 dma=1 interp=1 | render ms 6.81/7.19/7.97 | fps 59.7 | spans 262 | repeat 0 | over 0 | fields 2224 firstrep 0 boot 1 | fill 987 win 988 under 0 | synth 2844 cy/pump 40.78 Mcy/s 1699 cy/sample | pump worst 153.16 us peak 272.18 us | AHASH s=888000 c3e57a0d | last_us prep=5 world=7367 lights=735 board=0 other=0 shot=6 world_id=4 lights_n=3
T t=38.1 bar=25 sec=3 dma=1 interp=1 | render ms 6.81/7.34/7.97 | fps 59.7 | spans 255 | repeat 0 | over 0 | fields 2284 firstrep 0 boot 1 | fill 987 win 988 under 0 | synth 2843 cy/pump 40.77 Mcy/s 1699 cy/sample | pump worst 159.85 us peak 272.18 us | AHASH s=912000 fac2c359 | last_us prep=3 world=7169 lights=537 board=0 other=1 shot=6 world_id=4 lights_n=3
T t=39.1 bar=26 sec=3 dma=1 interp=1 | render ms 2.63/6.88/11.63 | fps 59.7 | spans 1101 | repeat 0 | over 0 | fields 2344 firstrep 0 boot 1 | fill 987 win 988 under 0 | synth 2852 cy/pump 40.90 Mcy/s 1704 cy/sample | pump worst 158.80 us peak 272.18 us | AHASH s=936000 e8ba91a6 | last_us prep=4 world=11631 lights=1326 board=0 other=0 shot=2 world_id=4 lights_n=1
T t=40.1 bar=26 sec=3 dma=1 interp=1 | render ms 2.60/6.79/13.08 | fps 59.7 | spans 886 | repeat 0 | over 0 | fields 2404 firstrep 0 boot 1 | fill 987 win 987 under 0 | synth 2843 cy/pump 40.77 Mcy/s 1698 cy/sample | pump worst 151.87 us peak 272.18 us | AHASH s=960000 4c0032fb | last_us prep=4 world=5215 lights=13 board=0 other=0 shot=2 world_id=4 lights_n=1
T t=41.1 bar=27 sec=3 dma=1 interp=1 | render ms 2.56/6.34/13.04 | fps 59.7 | spans 584 | repeat 0 | over 0 | fields 2464 firstrep 0 boot 1 | fill 987 win 988 under 0 | synth 2835 cy/pump 40.65 Mcy/s 1694 cy/sample | pump worst 158.49 us peak 272.18 us | AHASH s=984000 4ee72319 | last_us prep=4 world=2914 lights=0 board=0 other=0 shot=2 world_id=4 lights_n=0
T t=42.1 bar=28 sec=3 dma=1 interp=1 | render ms 2.55/6.88/13.08 | fps 59.7 | spans 258 | repeat 0 | over 0 | fields 2524 firstrep 0 boot 1 | fill 987 win 988 under 0 | synth 2853 cy/pump 40.91 Mcy/s 1704 cy/sample | pump worst 157.60 us peak 272.18 us | AHASH s=1008000 83dbfe27 | last_us prep=4 world=6937 lights=303 board=0 other=0 shot=6 world_id=4 lights_n=3
T t=43.1 bar=28 sec=3 dma=1 interp=1 | render ms 6.81/7.20/7.97 | fps 59.7 | spans 262 | repeat 0 | over 0 | fields 2584 firstrep 0 boot 1 | fill 986 win 986 under 0 | synth 2851 cy/pump 40.89 Mcy/s 1703 cy/sample | pump worst 152.62 us peak 272.18 us | AHASH s=1032000 0c275e97 | last_us prep=4 world=7477 lights=842 board=0 other=0 shot=6 world_id=4 lights_n=3
T t=44.1 bar=29 sec=3 dma=1 interp=1 | render ms 6.81/7.32/7.97 | fps 59.7 | spans 258 | repeat 0 | over 0 | fields 2644 firstrep 0 boot 1 | fill 986 win 988 under 0 | synth 2838 cy/pump 40.70 Mcy/s 1696 cy/sample | pump worst 184.20 us peak 272.18 us | AHASH s=1056000 e9cecb7a | last_us prep=4 world=6828 lights=194 board=0 other=0 shot=6 world_id=4 lights_n=4
T t=45.1 bar=30 sec=3 dma=1 interp=1 | render ms 6.81/7.34/8.05 | fps 59.7 | spans 256 | repeat 0 | over 0 | fields 2704 firstrep 0 boot 1 | fill 986 win 988 under 0 | synth 2873 cy/pump 41.20 Mcy/s 1716 cy/sample | pump worst 157.54 us peak 272.18 us | AHASH s=1080000 aa72f8a4 | last_us prep=4 world=8053 lights=322 board=0 other=0 shot=6 world_id=4 lights_n=3
T t=46.1 bar=30 sec=3 dma=1 interp=1 | render ms 8.07/8.79/9.85 | fps 59.7 | spans 336 | repeat 0 | over 0 | fields 2764 firstrep 0 boot 1 | fill 986 win 988 under 0 | synth 2923 cy/pump 41.92 Mcy/s 1747 cy/sample | pump worst 154.84 us peak 272.18 us | AHASH s=1104000 7c05f65f | last_us prep=5 world=9852 lights=876 board=0 other=0 shot=6 world_id=4 lights_n=3
T t=47.1 bar=31 sec=3 dma=1 interp=1 | render ms 9.81/11.09/12.72 | fps 59.7 | spans 481 | repeat 0 | over 0 | fields 2824 firstrep 0 boot 1 | fill 986 win 988 under 0 | synth 2908 cy/pump 41.71 Mcy/s 1737 cy/sample | pump worst 159.16 us peak 272.18 us | AHASH s=1128000 72187acf | last_us prep=4 world=11162 lights=173 board=0 other=0 shot=6 world_id=4 lights_n=4
T t=48.1 bar=32 sec=4 dma=1 interp=1 | render ms 5.31/9.07/11.08 | fps 59.7 | spans 1411 | repeat 0 | over 0 | fields 2884 firstrep 0 boot 1 | fill 986 win 988 under 0 | synth 2940 cy/pump 42.16 Mcy/s 1756 cy/sample | pump worst 249.22 us peak 272.18 us | AHASH s=1152000 c7fbfe06 | last_us prep=15 world=5566 lights=0 board=0 other=2 shot=2 world_id=5 lights_n=0
T t=49.1 bar=32 sec=4 dma=1 interp=1 | render ms 5.13/5.85/7.95 | fps 59.7 | spans 1402 | repeat 0 | over 0 | fields 2944 firstrep 0 boot 1 | fill 986 win 988 under 0 | synth 2909 cy/pump 41.71 Mcy/s 1738 cy/sample | pump worst 234.02 us peak 272.18 us | AHASH s=1176000 23bda66d | last_us prep=14 world=5431 lights=0 board=0 other=3 shot=2 world_id=5 lights_n=0
T t=50.1 bar=33 sec=4 dma=1 interp=1 | render ms 5.18/5.88/7.09 | fps 59.7 | spans 1543 | repeat 0 | over 0 | fields 3004 firstrep 0 boot 1 | fill 986 win 988 under 0 | synth 2882 cy/pump 41.33 Mcy/s 1722 cy/sample | pump worst 242.05 us peak 272.18 us | AHASH s=1200000 89317d58 | last_us prep=15 world=6888 lights=1278 board=0 other=3 shot=2 world_id=5 lights_n=4
T t=51.1 bar=34 sec=4 dma=1 interp=1 | render ms 3.28/5.44/7.48 | fps 59.7 | spans 957 | repeat 0 | over 0 | fields 3064 firstrep 0 boot 1 | fill 986 win 988 under 0 | synth 2903 cy/pump 41.63 Mcy/s 1734 cy/sample | pump worst 276.11 us peak 276.11 us | AHASH s=1224000 6c6baabf | last_us prep=15 world=3462 lights=14 board=0 other=4 shot=3 world_id=5 lights_n=1
T t=52.1 bar=34 sec=4 dma=1 interp=1 | render ms 3.26/3.37/3.49 | fps 59.7 | spans 1074 | repeat 0 | over 0 | fields 3124 firstrep 0 boot 1 | fill 986 win 988 under 0 | synth 2876 cy/pump 41.25 Mcy/s 1719 cy/sample | pump worst 218.34 us peak 276.11 us | AHASH s=1248000 ae7c7e78 | last_us prep=14 world=3458 lights=42 board=0 other=2 shot=3 world_id=5 lights_n=1
T t=53.2 bar=35 sec=4 dma=1 interp=1 | render ms 3.21/3.33/3.55 | fps 59.7 | spans 988 | repeat 0 | over 0 | fields 3184 firstrep 0 boot 1 | fill 986 win 988 under 0 | synth 2851 cy/pump 40.89 Mcy/s 1703 cy/sample | pump worst 248.23 us peak 276.11 us | AHASH s=1272000 22c76085 | last_us prep=15 world=3322 lights=0 board=0 other=3 shot=3 world_id=5 lights_n=0
T t=54.2 bar=36 sec=4 dma=1 interp=1 | render ms 3.21/4.17/7.80 | fps 59.7 | spans 1832 | repeat 0 | over 0 | fields 3244 firstrep 0 boot 1 | fill 986 win 988 under 0 | synth 2963 cy/pump 42.48 Mcy/s 1770 cy/sample | pump worst 245.46 us peak 276.11 us | AHASH s=1296000 71e877b4 | last_us prep=15 world=7785 lights=1854 board=0 other=3 shot=2 world_id=5 lights_n=6
T t=55.2 bar=36 sec=4 dma=1 interp=1 | render ms 6.56/7.85/9.26 | fps 59.7 | spans 1776 | repeat 0 | over 0 | fields 3304 firstrep 0 boot 1 | fill 986 win 988 under 0 | synth 3013 cy/pump 43.21 Mcy/s 1800 cy/sample | pump worst 296.03 us peak 296.03 us | AHASH s=1320000 5f73114b | last_us prep=16 world=6816 lights=771 board=0 other=2 shot=2 world_id=5 lights_n=6
T t=56.2 bar=37 sec=4 dma=1 interp=1 | render ms 5.19/5.95/7.03 | fps 59.7 | spans 1552 | repeat 0 | over 0 | fields 3364 firstrep 0 boot 1 | fill 986 win 988 under 0 | synth 2884 cy/pump 41.36 Mcy/s 1723 cy/sample | pump worst 275.27 us peak 296.03 us | AHASH s=1344000 06b599f8 | last_us prep=15 world=6178 lights=593 board=0 other=2 shot=2 world_id=5 lights_n=3
T t=57.2 bar=38 sec=4 dma=1 interp=1 | render ms 3.89/5.39/6.99 | fps 59.7 | spans 1013 | repeat 0 | over 0 | fields 3424 firstrep 0 boot 1 | fill 986 win 988 under 0 | synth 2893 cy/pump 41.49 Mcy/s 1729 cy/sample | pump worst 288.77 us peak 296.03 us | AHASH s=1368000 4a0bd92f | last_us prep=16 world=3975 lights=0 board=0 other=2 shot=4 world_id=5 lights_n=0
T t=58.2 bar=38 sec=4 dma=1 interp=1 | render ms 3.88/3.95/4.02 | fps 59.7 | spans 1013 | repeat 0 | over 0 | fields 3484 firstrep 0 boot 1 | fill 986 win 988 under 0 | synth 2846 cy/pump 40.82 Mcy/s 1701 cy/sample | pump worst 190.40 us peak 296.03 us | AHASH s=1392000 114b2f5f | last_us prep=14 world=3983 lights=0 board=0 other=3 shot=4 world_id=5 lights_n=0
T t=59.2 bar=39 sec=4 dma=1 interp=1 | render ms 3.88/3.95/4.02 | fps 59.7 | spans 1013 | repeat 0 | over 0 | fields 3544 firstrep 0 boot 1 | fill 986 win 988 under 0 | synth 2822 cy/pump 40.48 Mcy/s 1686 cy/sample | pump worst 193.35 us peak 296.03 us | AHASH s=1416000 dfc65a7d | last_us prep=15 world=3962 lights=0 board=0 other=3 shot=4 world_id=5 lights_n=0
T t=60.2 bar=40 sec=5 dma=1 interp=1 | render ms 3.88/3.97/4.13 | fps 59.7 | spans 1251 | repeat 0 | over 0 | fields 3604 firstrep 0 boot 1 | fill 986 win 988 under 0 | synth 2949 cy/pump 42.29 Mcy/s 1762 cy/sample | pump worst 217.92 us peak 296.03 us | AHASH s=1440000 01ae6231 | last_us prep=16 world=4023 lights=0 board=0 other=2 shot=3 world_id=6 lights_n=0
T t=61.2 bar=40 sec=5 dma=1 interp=1 | render ms 3.87/4.01/4.23 | fps 59.7 | spans 1393 | repeat 0 | over 0 | fields 3664 firstrep 0 boot 1 | fill 986 win 988 under 0 | synth 3225 cy/pump 46.24 Mcy/s 1926 cy/sample | pump worst 225.95 us peak 296.03 us | AHASH s=1464000 299c9d10 | last_us prep=15 world=4117 lights=0 board=0 other=2 shot=3 world_id=6 lights_n=0
T t=62.2 bar=41 sec=5 dma=1 interp=1 | render ms 3.84/4.04/4.21 | fps 59.7 | spans 1289 | repeat 0 | over 0 | fields 3724 firstrep 0 boot 1 | fill 986 win 988 under 0 | synth 3209 cy/pump 46.01 Mcy/s 1917 cy/sample | pump worst 254.00 us peak 296.03 us | AHASH s=1488000 95ed0b18 | last_us prep=15 world=4028 lights=10 board=0 other=2 shot=3 world_id=6 lights_n=1
T t=63.2 bar=42 sec=5 dma=1 interp=1 | render ms 3.86/4.04/4.23 | fps 59.7 | spans 1249 | repeat 0 | over 0 | fields 3784 firstrep 0 boot 1 | fill 986 win 988 under 0 | synth 3223 cy/pump 46.22 Mcy/s 1926 cy/sample | pump worst 252.85 us peak 296.03 us | AHASH s=1512000 0fd97d56 | last_us prep=15 world=3982 lights=15 board=0 other=2 shot=3 world_id=6 lights_n=1
