
BOOT SLEEPER dma=1 interp=1 sys=300000000 Hz
SELFTEST accelerator=0 (real SIO registers)
T t=0.9 bar=0 sec=0 dma=1 interp=1 | render ms 1.01/1.07/1.08 | fps 59.7 | spans 0 | repeat 0 | over 0 | fields 64 firstrep 0 boot 1 | fill 987 win 987 under 0 | synth 2029 cy/pump 29.10 Mcy/s 1233 cy/sample | pump worst 134.75 us peak 134.75 us | AHASH s=24000 6b88cae2 | last_us prep=2 world=258 lights=0 board=821 other=1 shot=1 world_id=0 lights_n=0
T t=13.0 bar=8 sec=1 dma=1 interp=1 | render ms 6.12/6.68/7.52 | fps 59.7 | spans 1334 | repeat 0 | over 0 | fields 784 firstrep 0 boot 1 | fill 987 win 988 under 0 | synth 2628 cy/pump 37.69 Mcy/s 1570 cy/sample | pump worst 243.57 us peak 243.57 us | AHASH s=312000 b9d7221a | last_us prep=12 world=6827 lights=2125 board=0 other=2 shot=2 world_id=1 lights_n=8
T t=14.0 bar=9 sec=1 dma=1 interp=1 | render ms 6.59/7.09/7.60 | fps 59.7 | spans 1322 | repeat 0 | over 0 | fields 844 firstrep 0 boot 1 | fill 987 win 988 under 0 | synth 2625 cy/pump 37.65 Mcy/s 1569 cy/sample | pump worst 216.52 us peak 243.57 us | AHASH s=336000 88bd8014 | last_us prep=11 world=7211 lights=2530 board=0 other=2 shot=2 world_id=1 lights_n=7
T t=15.0 bar=10 sec=1 dma=1 interp=1 | render ms 6.59/7.36/8.18 | fps 59.7 | spans 1336 | repeat 0 | over 0 | fields 904 firstrep 0 boot 1 | fill 987 win 988 under 0 | synth 2626 cy/pump 37.67 Mcy/s 1569 cy/sample | pump worst 218.26 us peak 243.57 us | AHASH s=360000 6ad1254f | last_us prep=11 world=8077 lights=3284 board=0 other=2 shot=2 world_id=1 lights_n=7
T t=16.0 bar=10 sec=1 dma=1 interp=1 | render ms 7.14/7.72/8.31 | fps 59.7 | spans 1376 | repeat 0 | over 0 | fields 964 firstrep 0 boot 1 | fill 987 win 988 under 0 | synth 2626 cy/pump 37.66 Mcy/s 1569 cy/sample | pump worst 213.26 us peak 243.57 us | AHASH s=384000 dd8ae638 | last_us prep=11 world=7536 lights=2771 board=0 other=3 shot=2 world_id=1 lights_n=6
T t=17.0 bar=11 sec=1 dma=1 interp=1 | render ms 7.04/7.96/8.88 | fps 59.7 | spans 1351 | repeat 0 | over 0 | fields 1024 firstrep 0 boot 1 | fill 987 win 988 under 0 | synth 2628 cy/pump 37.69 Mcy/s 1571 cy/sample | pump worst 256.15 us peak 256.15 us | AHASH s=408000 7d89b7ab | last_us prep=12 world=8025 lights=3286 board=0 other=2 shot=2 world_id=1 lights_n=7
T t=18.0 bar=12 sec=1 dma=1 interp=1 | render ms 5.00/8.05/8.94 | fps 59.7 | spans 1632 | repeat 0 | over 0 | fields 1084 firstrep 0 boot 1 | fill 987 win 988 under 0 | synth 2671 cy/pump 38.31 Mcy/s 1596 cy/sample | pump worst 281.52 us peak 281.52 us | AHASH s=432000 8e26e7b3 | last_us prep=11 world=5230 lights=312 board=0 other=3 shot=2 world_id=2 lights_n=2
T t=19.0 bar=12 sec=1 dma=1 interp=1 | render ms 4.75/5.38/6.58 | fps 59.7 | spans 1636 | repeat 0 | over 0 | fields 1144 firstrep 0 boot 1 | fill 987 win 988 under 0 | synth 2755 cy/pump 39.52 Mcy/s 1646 cy/sample | pump worst 255.15 us peak 281.52 us | AHASH s=456000 50b688a1 | last_us prep=12 world=5031 lights=0 board=0 other=3 shot=2 world_id=2 lights_n=0
T t=20.0 bar=13 sec=1 dma=1 interp=1 | render ms 4.73/5.39/6.69 | fps 59.7 | spans 1654 | repeat 0 | over 0 | fields 1204 firstrep 0 boot 1 | fill 987 win 988 under 0 | synth 2716 cy/pump 38.95 Mcy/s 1623 cy/sample | pump worst 257.80 us peak 281.52 us | AHASH s=480000 16acb6dc | last_us prep=12 world=5132 lights=0 board=0 other=2 shot=2 world_id=2 lights_n=0
T t=21.0 bar=14 sec=1 dma=1 interp=1 | render ms 3.89/5.35/6.98 | fps 59.7 | spans 1013 | repeat 0 | over 0 | fields 1264 firstrep 0 boot 1 | fill 987 win 988 under 0 | synth 2655 cy/pump 38.08 Mcy/s 1586 cy/sample | pump worst 226.78 us peak 281.52 us | AHASH s=504000 717310a9 | last_us prep=12 world=3947 lights=0 board=0 other=2 shot=4 world_id=3 lights_n=0
T t=22.0 bar=14 sec=1 dma=1 interp=1 | render ms 3.86/3.94/4.00 | fps 59.7 | spans 1013 | repeat 0 | over 0 | fields 1324 firstrep 0 boot 1 | fill 987 win 988 under 0 | synth 2614 cy/pump 37.48 Mcy/s 1562 cy/sample | pump worst 188.81 us peak 281.52 us | AHASH s=528000 bdec0105 | last_us prep=11 world=3986 lights=0 board=0 other=2 shot=4 world_id=3 lights_n=0
T t=23.0 bar=15 sec=1 dma=1 interp=1 | render ms 3.86/3.93/4.01 | fps 59.7 | spans 1013 | repeat 0 | over 0 | fields 1384 firstrep 0 boot 1 | fill 987 win 988 under 0 | synth 2589 cy/pump 37.13 Mcy/s 1547 cy/sample | pump worst 168.99 us peak 281.52 us | AHASH s=552000 987943c7 | last_us prep=12 world=3961 lights=0 board=0 other=2 shot=4 world_id=3 lights_n=0
T t=24.0 bar=16 sec=2 dma=1 interp=1 | render ms 3.28/3.90/4.03 | fps 59.7 | spans 949 | repeat 0 | over 0 | fields 1444 firstrep 0 boot 1 | fill 987 win 988 under 0 | synth 2659 cy/pump 38.13 Mcy/s 1589 cy/sample | pump worst 183.37 us peak 281.52 us | AHASH s=576000 b7a4077e | last_us prep=11 world=3391 lights=0 board=0 other=2 shot=3 world_id=3 lights_n=0
T t=25.0 bar=16 sec=2 dma=1 interp=1 | render ms 3.25/3.35/3.47 | fps 59.7 | spans 1034 | repeat 0 | over 0 | fields 1504 firstrep 0 boot 1 | fill 987 win 988 under 0 | synth 2850 cy/pump 40.87 Mcy/s 1703 cy/sample | pump worst 248.84 us peak 281.52 us | AHASH s=600000 f009e5a9 | last_us prep=12 world=3384 lights=0 board=0 other=3 shot=3 world_id=3 lights_n=0
T t=26.0 bar=17 sec=2 dma=1 interp=1 | render ms 3.25/3.35/3.51 | fps 59.7 | spans 986 | repeat 0 | over 0 | fields 1564 firstrep 0 boot 1 | fill 987 win 988 under 0 | synth 2873 cy/pump 41.20 Mcy/s 1717 cy/sample | pump worst 240.66 us peak 281.52 us | AHASH s=624000 7e6c4a6c | last_us prep=11 world=3363 lights=10 board=0 other=3 shot=3 world_id=3 lights_n=1
T t=27.0 bar=18 sec=2 dma=1 interp=1 | render ms 3.24/3.36/3.54 | fps 59.7 | spans 955 | repeat 0 | over 0 | fields 1624 firstrep 0 boot 1 | fill 987 win 988 under 0 | synth 2873 cy/pump 41.20 Mcy/s 1716 cy/sample | pump worst 225.47 us peak 281.52 us | AHASH s=648000 f49d25ba | last_us prep=12 world=3370 lights=14 board=0 other=2 shot=3 world_id=3 lights_n=1
T t=28.0 bar=18 sec=2 dma=1 interp=1 | render ms 3.25/3.38/3.50 | fps 59.7 | spans 1042 | repeat 0 | over 0 | fields 1684 firstrep 0 boot 1 | fill 987 win 988 under 0 | synth 2854 cy/pump 40.93 Mcy/s 1705 cy/sample | pump worst 220.24 us peak 281.52 us | AHASH s=672000 3fad9b38 | last_us prep=11 world=3436 lights=34 board=0 other=2 shot=3 world_id=3 lights_n=1
T t=29.1 bar=19 sec=2 dma=1 interp=1 | render ms 3.20/3.33/3.61 | fps 59.7 | spans 980 | repeat 0 | over 0 | fields 1744 firstrep 0 boot 1 | fill 987 win 988 under 0 | synth 2872 cy/pump 41.18 Mcy/s 1716 cy/sample | pump worst 241.94 us peak 281.52 us | AHASH s=696000 67d16b90 | last_us prep=12 world=3316 lights=0 board=0 other=2 shot=3 world_id=3 lights_n=0
T t=30.1 bar=20 sec=2 dma=1 interp=1 | render ms 3.17/3.38/4.00 | fps 59.7 | spans 1013 | repeat 0 | over 0 | fields 1804 firstrep 0 boot 1 | fill 987 win 988 under 0 | synth 2867 cy/pump 41.11 Mcy/s 1713 cy/sample | pump worst 204.16 us peak 281.52 us | AHASH s=720000 a4965b87 | last_us prep=11 world=3967 lights=0 board=0 other=3 shot=4 world_id=3 lights_n=0
T t=31.1 bar=20 sec=2 dma=1 interp=1 | render ms 3.88/3.94/4.01 | fps 59.7 | spans 1013 | repeat 0 | over 0 | fields 1864 firstrep 0 boot 1 | fill 987 win 988 under 0 | synth 2822 cy/pump 40.47 Mcy/s 1686 cy/sample | pump worst 192.60 us peak 281.52 us | AHASH s=744000 928689ea | last_us prep=12 world=3974 lights=0 board=0 other=1 shot=4 world_id=3 lights_n=0
T t=32.1 bar=21 sec=2 dma=1 interp=1 | render ms 3.89/3.96/4.05 | fps 59.7 | spans 1013 | repeat 0 | over 0 | fields 1924 firstrep 0 boot 1 | fill 987 win 988 under 0 | synth 2832 cy/pump 40.62 Mcy/s 1692 cy/sample | pump worst 192.86 us peak 281.52 us | AHASH s=768000 81d2d254 | last_us prep=12 world=4041 lights=0 board=0 other=2 shot=4 world_id=3 lights_n=0
T t=33.1 bar=22 sec=2 dma=1 interp=1 | render ms 3.31/3.89/4.05 | fps 59.7 | spans 958 | repeat 0 | over 0 | fields 1984 firstrep 0 boot 1 | fill 987 win 988 under 0 | synth 2846 cy/pump 40.82 Mcy/s 1701 cy/sample | pump worst 252.75 us peak 281.52 us | AHASH s=792000 7f79ba8c | last_us prep=12 world=3496 lights=0 board=0 other=3 shot=3 world_id=3 lights_n=0
T t=34.1 bar=22 sec=2 dma=1 interp=1 | render ms 3.33/3.44/3.64 | fps 59.7 | spans 1115 | repeat 0 | over 0 | fields 2044 firstrep 0 boot 1 | fill 987 win 988 under 0 | synth 2855 cy/pump 40.95 Mcy/s 1706 cy/sample | pump worst 215.47 us peak 281.52 us | AHASH s=816000 2c8cb3ee | last_us prep=12 world=3621 lights=0 board=0 other=2 shot=3 world_id=3 lights_n=0
T t=35.1 bar=23 sec=2 dma=1 interp=1 | render ms 3.48/3.81/4.28 | fps 59.7 | spans 1212 | repeat 0 | over 0 | fields 2104 firstrep 0 boot 1 | fill 987 win 988 under 0 | synth 2860 cy/pump 41.01 Mcy/s 1709 cy/sample | pump worst 218.26 us peak 281.52 us | AHASH s=840000 c068afb2 | last_us prep=12 world=4263 lights=0 board=0 other=2 shot=3 world_id=3 lights_n=0
T t=36.1 bar=24 sec=3 dma=1 interp=1 | render ms 4.23/4.94/6.93 | fps 59.7 | spans 258 | repeat 0 | over 0 | fields 2164 firstrep 0 boot 1 | fill 987 win 988 under 0 | synth 2884 cy/pump 41.37 Mcy/s 1724 cy/sample | pump worst 230.40 us peak 281.52 us | AHASH s=864000 3792f536 | last_us prep=3 world=6925 lights=294 board=0 other=1 shot=6 world_id=4 lights_n=3
T t=37.1 bar=24 sec=3 dma=1 interp=1 | render ms 6.81/7.19/7.97 | fps 59.7 | spans 262 | repeat 0 | over 0 | fields 2224 firstrep 0 boot 1 | fill 987 win 988 under 0 | synth 2841 cy/pump 40.74 Mcy/s 1698 cy/sample | pump worst 152.14 us peak 281.52 us | AHASH s=888000 c3e57a0d | last_us prep=4 world=7367 lights=736 board=0 other=1 shot=6 world_id=4 lights_n=3
T t=38.1 bar=25 sec=3 dma=1 interp=1 | render ms 6.81/7.34/7.96 | fps 59.7 | spans 255 | repeat 0 | over 0 | fields 2284 firstrep 0 boot 1 | fill 987 win 987 under 0 | synth 2846 cy/pump 40.82 Mcy/s 1700 cy/sample | pump worst 158.18 us peak 281.52 us | AHASH s=912000 fac2c359 | last_us prep=4 world=7184 lights=552 board=0 other=0 shot=6 world_id=4 lights_n=3
T t=39.1 bar=26 sec=3 dma=1 interp=1 | render ms 2.63/6.88/11.40 | fps 59.7 | spans 1097 | repeat 0 | over 0 | fields 2344 firstrep 0 boot 1 | fill 987 win 988 under 0 | synth 2852 cy/pump 40.90 Mcy/s 1704 cy/sample | pump worst 158.38 us peak 281.52 us | AHASH s=936000 e8ba91a6 | last_us prep=4 world=11402 lights=1254 board=0 other=0 shot=2 world_id=4 lights_n=1
T t=40.1 bar=26 sec=3 dma=1 interp=1 | render ms 2.60/6.80/13.08 | fps 59.7 | spans 892 | repeat 0 | over 0 | fields 2404 firstrep 0 boot 1 | fill 987 win 988 under 0 | synth 2842 cy/pump 40.76 Mcy/s 1698 cy/sample | pump worst 151.03 us peak 281.52 us | AHASH s=960000 4c0032fb | last_us prep=5 world=5378 lights=13 board=0 other=0 shot=2 world_id=4 lights_n=1
T t=41.1 bar=27 sec=3 dma=1 interp=1 | render ms 2.56/6.34/13.04 | fps 59.7 | spans 575 | repeat 0 | over 0 | fields 2464 firstrep 0 boot 1 | fill 987 win 988 under 0 | synth 2835 cy/pump 40.66 Mcy/s 1694 cy/sample | pump worst 153.56 us peak 281.52 us | AHASH s=984000 4ee72319 | last_us prep=4 world=2867 lights=0 board=0 other=0 shot=2 world_id=4 lights_n=0
T t=42.1 bar=28 sec=3 dma=1 interp=1 | render ms 2.57/6.87/13.08 | fps 59.7 | spans 258 | repeat 0 | over 0 | fields 2524 firstrep 0 boot 1 | fill 987 win 988 under 0 | synth 2853 cy/pump 40.91 Mcy/s 1704 cy/sample | pump worst 158.10 us peak 281.52 us | AHASH s=1008000 83dbfe27 | last_us prep=4 world=6936 lights=302 board=0 other=0 shot=6 world_id=4 lights_n=3
T t=43.1 bar=28 sec=3 dma=1 interp=1 | render ms 6.80/7.20/7.98 | fps 59.7 | spans 262 | repeat 0 | over 0 | fields 2584 firstrep 0 boot 1 | fill 987 win 988 under 0 | synth 2851 cy/pump 40.89 Mcy/s 1704 cy/sample | pump worst 151.66 us peak 281.52 us | AHASH s=1032000 0c275e97 | last_us prep=4 world=7437 lights=805 board=0 other=1 shot=6 world_id=4 lights_n=3
T t=44.1 bar=29 sec=3 dma=1 interp=1 | render ms 6.81/7.32/7.97 | fps 59.7 | spans 258 | repeat 0 | over 0 | fields 2644 firstrep 0 boot 1 | fill 987 win 988 under 0 | synth 2838 cy/pump 40.69 Mcy/s 1695 cy/sample | pump worst 157.89 us peak 281.52 us | AHASH s=1056000 e9cecb7a | last_us prep=4 world=6850 lights=216 board=0 other=0 shot=6 world_id=4 lights_n=4
T t=45.1 bar=30 sec=3 dma=1 interp=1 | render ms 6.81/7.31/8.05 | fps 59.7 | spans 256 | repeat 0 | over 0 | fields 2704 firstrep 0 boot 1 | fill 987 win 988 under 0 | synth 2872 cy/pump 41.19 Mcy/s 1716 cy/sample | pump worst 158.63 us peak 281.52 us | AHASH s=1080000 aa72f8a4 | last_us prep=4 world=8051 lights=322 board=0 other=1 shot=6 world_id=4 lights_n=3
T t=46.1 bar=30 sec=3 dma=1 interp=1 | render ms 8.07/8.79/9.85 | fps 59.7 | spans 336 | repeat 0 | over 0 | fields 2764 firstrep 0 boot 1 | fill 987 win 988 under 0 | synth 2923 cy/pump 41.92 Mcy/s 1746 cy/sample | pump worst 155.31 us peak 281.52 us | AHASH s=1104000 7c05f65f | last_us prep=4 world=9854 lights=878 board=0 other=0 shot=6 world_id=4 lights_n=3
T t=47.1 bar=31 sec=3 dma=1 interp=1 | render ms 9.81/11.09/12.73 | fps 59.7 | spans 481 | repeat 0 | over 0 | fields 2824 firstrep 0 boot 1 | fill 987 win 988 under 0 | synth 2908 cy/pump 41.71 Mcy/s 1738 cy/sample | pump worst 159.16 us peak 281.52 us | AHASH s=1128000 72187acf | last_us prep=4 world=11162 lights=173 board=0 other=1 shot=6 world_id=4 lights_n=4
T t=48.1 bar=32 sec=4 dma=1 interp=1 | render ms 5.28/9.07/11.09 | fps 59.7 | spans 1411 | repeat 0 | over 0 | fields 2884 firstrep 0 boot 1 | fill 987 win 988 under 0 | synth 2937 cy/pump 42.12 Mcy/s 1755 cy/sample | pump worst 219.77 us peak 281.52 us | AHASH s=1152000 c7fbfe06 | last_us prep=14 world=5572 lights=0 board=0 other=3 shot=2 world_id=5 lights_n=0
T t=49.1 bar=32 sec=4 dma=1 interp=1 | render ms 5.10/5.85/7.99 | fps 59.7 | spans 1400 | repeat 0 | over 0 | fields 2944 firstrep 0 boot 1 | fill 987 win 988 under 0 | synth 2908 cy/pump 41.70 Mcy/s 1738 cy/sample | pump worst 249.03 us peak 281.52 us | AHASH s=1176000 23bda66d | last_us prep=14 world=5449 lights=0 board=0 other=2 shot=2 world_id=5 lights_n=0
T t=50.1 bar=33 sec=4 dma=1 interp=1 | render ms 5.20/5.88/7.09 | fps 59.7 | spans 1546 | repeat 0 | over 0 | fields 3004 firstrep 0 boot 1 | fill 987 win 988 under 0 | synth 2888 cy/pump 41.41 Mcy/s 1726 cy/sample | pump worst 294.80 us peak 294.80 us | AHASH s=1200000 89317d58 | last_us prep=14 world=6894 lights=1278 board=0 other=3 shot=2 world_id=5 lights_n=4
T t=51.1 bar=34 sec=4 dma=1 interp=1 | render ms 3.27/5.44/7.49 | fps 59.7 | spans 957 | repeat 0 | over 0 | fields 3064 firstrep 0 boot 1 | fill 987 win 988 under 0 | synth 2901 cy/pump 41.60 Mcy/s 1733 cy/sample | pump worst 303.12 us peak 303.12 us | AHASH s=1224000 6c6baabf | last_us prep=14 world=3456 lights=14 board=0 other=3 shot=3 world_id=5 lights_n=1
T t=52.1 bar=34 sec=4 dma=1 interp=1 | render ms 3.26/3.37/3.50 | fps 59.7 | spans 1074 | repeat 0 | over 0 | fields 3124 firstrep 0 boot 1 | fill 987 win 988 under 0 | synth 2874 cy/pump 41.21 Mcy/s 1717 cy/sample | pump worst 217.65 us peak 303.12 us | AHASH s=1248000 ae7c7e78 | last_us prep=14 world=3463 lights=42 board=0 other=2 shot=3 world_id=5 lights_n=1
T t=53.1 bar=35 sec=4 dma=1 interp=1 | render ms 3.22/3.33/3.56 | fps 59.7 | spans 988 | repeat 0 | over 0 | fields 3184 firstrep 0 boot 1 | fill 987 win 988 under 0 | synth 2849 cy/pump 40.86 Mcy/s 1703 cy/sample | pump worst 238.50 us peak 303.12 us | AHASH s=1272000 22c76085 | last_us prep=14 world=3322 lights=0 board=0 other=3 shot=3 world_id=5 lights_n=0
T t=54.2 bar=36 sec=4 dma=1 interp=1 | render ms 3.24/4.17/7.77 | fps 59.7 | spans 1827 | repeat 0 | over 0 | fields 3244 firstrep 0 boot 1 | fill 987 win 988 under 0 | synth 2955 cy/pump 42.38 Mcy/s 1766 cy/sample | pump worst 232.12 us peak 303.12 us | AHASH s=1296000 71e877b4 | last_us prep=15 world=7755 lights=1833 board=0 other=3 shot=2 world_id=5 lights_n=6
T t=55.2 bar=36 sec=4 dma=1 interp=1 | render ms 6.58/7.85/9.25 | fps 59.7 | spans 1772 | repeat 0 | over 0 | fields 3304 firstrep 0 boot 1 | fill 987 win 988 under 0 | synth 3010 cy/pump 43.16 Mcy/s 1798 cy/sample | pump worst 253.94 us peak 303.12 us | AHASH s=1320000 5f73114b | last_us prep=15 world=6808 lights=771 board=0 other=2 shot=2 world_id=5 lights_n=6
T t=56.2 bar=37 sec=4 dma=1 interp=1 | render ms 5.17/5.95/7.03 | fps 59.7 | spans 1554 | repeat 0 | over 0 | fields 3364 firstrep 0 boot 1 | fill 987 win 988 under 0 | synth 2891 cy/pump 41.45 Mcy/s 1727 cy/sample | pump worst 227.44 us peak 303.12 us | AHASH s=1344000 06b599f8 | last_us prep=14 world=6223 lights=645 board=0 other=3 shot=2 world_id=5 lights_n=3
T t=57.2 bar=38 sec=4 dma=1 interp=1 | render ms 3.91/5.39/6.99 | fps 59.7 | spans 1013 | repeat 0 | over 0 | fields 3424 firstrep 0 boot 1 | fill 987 win 988 under 0 | synth 2888 cy/pump 41.42 Mcy/s 1726 cy/sample | pump worst 232.53 us peak 303.12 us | AHASH s=1368000 4a0bd92f | last_us prep=15 world=3973 lights=0 board=0 other=2 shot=4 world_id=5 lights_n=0
T t=58.2 bar=38 sec=4 dma=1 interp=1 | render ms 3.88/3.95/4.01 | fps 59.7 | spans 1013 | repeat 0 | over 0 | fields 3484 firstrep 0 boot 1 | fill 987 win 988 under 0 | synth 2846 cy/pump 40.82 Mcy/s 1701 cy/sample | pump worst 249.10 us peak 303.12 us | AHASH s=1392000 114b2f5f | last_us prep=16 world=3976 lights=0 board=0 other=3 shot=4 world_id=5 lights_n=0
T t=59.2 bar=39 sec=4 dma=1 interp=1 | render ms 3.88/3.95/4.01 | fps 59.7 | spans 1013 | repeat 0 | over 0 | fields 3544 firstrep 0 boot 1 | fill 987 win 988 under 0 | synth 2823 cy/pump 40.49 Mcy/s 1687 cy/sample | pump worst 204.38 us peak 303.12 us | AHASH s=1416000 dfc65a7d | last_us prep=14 world=3973 lights=0 board=0 other=2 shot=4 world_id=5 lights_n=0
T t=60.2 bar=40 sec=5 dma=1 interp=1 | render ms 3.88/3.97/4.13 | fps 59.7 | spans 1253 | repeat 0 | over 0 | fields 3604 firstrep 0 boot 1 | fill 987 win 988 under 0 | synth 2948 cy/pump 42.28 Mcy/s 1761 cy/sample | pump worst 259.50 us peak 303.12 us | AHASH s=1440000 01ae6231 | last_us prep=15 world=4028 lights=0 board=0 other=3 shot=3 world_id=6 lights_n=0
T t=61.2 bar=40 sec=5 dma=1 interp=1 | render ms 3.85/4.01/4.20 | fps 59.7 | spans 1390 | repeat 0 | over 0 | fields 3664 firstrep 0 boot 1 | fill 987 win 988 under 0 | synth 3224 cy/pump 46.23 Mcy/s 1926 cy/sample | pump worst 261.72 us peak 303.12 us | AHASH s=1464000 299c9d10 | last_us prep=16 world=4112 lights=0 board=0 other=3 shot=3 world_id=6 lights_n=0
T t=62.2 bar=41 sec=5 dma=1 interp=1 | render ms 3.86/4.04/4.22 | fps 59.7 | spans 1289 | repeat 0 | over 0 | fields 3724 firstrep 0 boot 1 | fill 987 win 988 under 0 | synth 3205 cy/pump 45.96 Mcy/s 1915 cy/sample | pump worst 228.71 us peak 303.12 us | AHASH s=1488000 95ed0b18 | last_us prep=15 world=4030 lights=11 board=0 other=3 shot=3 world_id=6 lights_n=1
T t=63.2 bar=42 sec=5 dma=1 interp=1 | render ms 3.87/4.04/4.21 | fps 59.7 | spans 1250 | repeat 0 | over 0 | fields 3784 firstrep 0 boot 1 | fill 987 win 988 under 0 | synth 3218 cy/pump 46.16 Mcy/s 1923 cy/sample | pump worst 242.46 us peak 303.12 us | AHASH s=1512000 0fd97d56 | last_us prep=15 world=3989 lights=14 board=0 other=3 shot=3 world_id=6 lights_n=1
